,Age,EdLevel,Gender,MainBranch,YearsCode,YearsCodePro,PreviousSalary,ComputerSkills,Employed
49929,<35,Undergraduate,Man,Dev,7,3,44790.0,20,1
49930,<35,Undergraduate,Man,Dev,12,8,37584.0,14,1
49931,>35,Master,Man,Dev,12,5,21329.0,1,0
49932,>35,Other,Man,Dev,35,26,85554.0,21,1
49933,<35,PhD,Man,Dev,15,10,202623.0,21,1
49934,<35,Master,Man,Dev,8,2,44790.0,14,1
49935,<35,Master,Man,Dev,4,3,38948.0,4,0
49936,>35,Other,Man,Dev,15,13,71984.0,21,1
49937,<35,Other,Man,Dev,15,2,38948.0,10,1
49938,<35,Master,Man,Dev,11,7,56304.0,15,1
49939,>35,Master,Man,Dev,40,29,160000.0,29,1
49940,>35,Master,Man,Dev,10,4,67824.0,32,1
49941,>35,Undergraduate,Man,Dev,20,10,66600.0,12,1
49942,<35,Undergraduate,Man,Dev,10,6,33276.0,25,1
49943,>35,Master,Man,Dev,14,11,36084.0,16,1
49944,>35,Undergraduate,Man,Dev,44,38,120000.0,9,1
49945,<35,Undergraduate,Man,Dev,8,3,103444.0,14,1
49946,<35,Undergraduate,Man,Dev,8,5,74651.0,19,0
49947,<35,NoHigherEd,Man,Dev,5,1,30708.0,11,1
49948,<35,Undergraduate,Man,Dev,9,3,29436.0,15,1
49949,>35,Master,Man,Dev,12,10,163416.0,6,0
49950,>35,Undergraduate,Man,Dev,16,16,130000.0,3,0
49951,<35,Undergraduate,Man,Dev,16,0,31410.0,12,1
49952,<35,Other,Man,Dev,5,0,14460.0,10,0
49953,<35,Undergraduate,Man,Dev,10,5,19328.0,12,1
49954,>35,Master,NonBinary,NotDev,15,10,53322.0,18,1
49955,>35,Other,Man,NotDev,30,5,57500.0,3,0
49956,<35,Undergraduate,Man,Dev,16,9,92000.0,16,1
49957,<35,Undergraduate,Man,Dev,15,10,63984.0,12,1
49958,>35,Master,Man,Dev,25,18,64932.0,17,1
49959,<35,Undergraduate,Man,Dev,6,3,121000.0,8,0
49960,>35,Master,Man,Dev,32,18,85893.0,10,1
49961,<35,Undergraduate,Man,Dev,3,2,7222.0,13,1
49962,<35,Undergraduate,Man,Dev,10,3,31992.0,7,0
49963,<35,Undergraduate,Man,Dev,14,6,57588.0,19,1
49964,<35,Undergraduate,Man,Dev,9,5,3492.0,16,1
49965,<35,Undergraduate,Man,Dev,10,3,63986.0,2,0
49966,<35,Other,Man,Dev,3,2,4164.0,18,1
49967,>35,Undergraduate,Man,Dev,23,23,108000.0,13,1
49968,<35,Undergraduate,Man,Dev,12,6,72707.0,10,0
49969,<35,Master,Man,Dev,7,2,25596.0,8,1
49970,<35,Master,Man,Dev,14,11,111000.0,8,0
49971,<35,Master,Man,Dev,5,0,36112.0,1,0
49972,>35,PhD,Woman,Dev,10,4,87000.0,7,0
49973,<35,Master,Man,Dev,11,6,85315.0,15,0
49974,<35,Other,Man,Dev,10,6,79983.0,20,0
49975,>35,Other,Man,Dev,33,29,104511.0,2,0
49976,>35,Undergraduate,Man,Dev,22,15,65904.0,11,0
49977,<35,Undergraduate,Woman,Dev,5,4,8400.0,8,0
49978,<35,Master,Man,Dev,6,3,59050.0,17,1
49979,>35,Undergraduate,Man,Dev,22,14,67186.0,7,0
49980,>35,Master,Man,Dev,15,12,9650.0,16,1
49981,>35,Undergraduate,Man,Dev,35,26,136570.0,9,0
49982,>35,Undergraduate,Man,Dev,32,29,79983.0,9,1
49983,<35,Undergraduate,Man,Dev,6,3,15168.0,27,1
49984,<35,Undergraduate,Man,Dev,6,2,90000.0,13,1
49985,<35,Master,Woman,Dev,11,8,80409.0,17,1
49986,<35,NoHigherEd,Man,Dev,4,2,33300.0,8,1
49987,<35,Master,Man,Dev,8,2,49752.0,8,0
49988,<35,Undergraduate,Man,Dev,10,3,200000.0,13,1
49989,<35,Undergraduate,Man,Dev,8,6,135000.0,12,1
49990,<35,Other,Man,Dev,13,7,14.0,15,1
49991,<35,Undergraduate,Man,Dev,2,0,8724.0,12,1
49992,>35,Undergraduate,Man,Dev,22,16,67500.0,11,1
49993,>35,Undergraduate,Man,Dev,16,11,188459.0,11,0
49994,<35,PhD,Man,Dev,15,5,69318.0,12,1
49995,>35,Undergraduate,Man,Dev,22,9,47776.0,6,0
49996,<35,Master,Woman,Dev,12,8,175000.0,25,1
49997,<35,Undergraduate,Man,Dev,8,6,37932.0,14,1
49998,>35,Undergraduate,Man,Dev,4,0,65000.0,5,0
49999,<35,Undergraduate,Man,Dev,14,9,37325.0,11,0
50000,<35,Undergraduate,Man,NotDev,3,1,45000.0,15,1
50001,>35,Undergraduate,Man,Dev,7,1,24528.0,8,0
50002,>35,Undergraduate,Man,Dev,30,17,210000.0,22,1
50003,<35,Undergraduate,Man,Dev,5,4,44400.0,11,1
50004,<35,Undergraduate,Man,Dev,10,6,81666.0,8,0
50005,<35,Master,Man,Dev,8,2,26661.0,4,0
50006,<35,Other,Man,Dev,11,10,155000.0,14,1
50007,<35,Master,Man,Dev,10,7,15360.0,10,0
50008,>35,Undergraduate,Man,Dev,12,11,119357.0,12,0
50009,<35,PhD,Man,Dev,6,0,130000.0,2,0
50010,<35,Master,Man,Dev,6,4,45857.0,8,0
50011,<35,Undergraduate,Man,Dev,8,1,30953.0,11,0
50012,<35,Undergraduate,Man,Dev,4,2,10872.0,42,1
50013,>35,Master,Man,Dev,17,20,39672.0,16,1
50014,>35,Master,Man,Dev,30,25,150000.0,13,0
50015,<35,Undergraduate,Man,Dev,5,2,6000.0,18,1
50016,<35,Master,Woman,Dev,7,5,180.0,7,0
50017,<35,Undergraduate,Man,Dev,15,10,52416.0,13,1
50018,<35,Master,Man,Dev,10,7,13644.0,5,0
50019,<35,Undergraduate,Man,Dev,9,5,113000.0,16,1
50020,>35,PhD,Man,Dev,9,8,124752.0,6,0
50021,>35,Other,Man,NotDev,29,26,150000.0,9,0
50022,>35,Undergraduate,Man,Dev,30,25,105537.0,9,0
50023,<35,Other,Man,Dev,15,2,16632.0,23,1
50024,<35,Undergraduate,Man,Dev,21,18,56592.0,19,1
50025,<35,Undergraduate,Woman,Dev,12,8,150000.0,10,0
50026,>35,Undergraduate,Man,NotDev,35,30,99000.0,3,0
50027,>35,Undergraduate,Man,Dev,14,10,110000.0,5,1
50028,<35,Other,Man,Dev,18,11,72732.0,18,1
50029,<35,NoHigherEd,Man,Dev,8,4,6228.0,12,0
50030,<35,Undergraduate,Man,Dev,20,10,88032.0,11,1
50031,<35,Undergraduate,Man,NotDev,4,1,61200.0,7,1
50032,<35,Undergraduate,Man,Dev,14,10,70276.0,5,1
50033,<35,Other,NonBinary,NotDev,5,5,40205.0,10,0
50034,>35,Undergraduate,Man,Dev,10,10,110000.0,24,1
50035,>35,NoHigherEd,Man,Dev,15,12,36372.0,23,1
50036,<35,Other,Man,Dev,22,12,153564.0,14,1
50037,<35,Master,Man,Dev,13,5,43724.0,5,0
50038,<35,Master,Man,Dev,17,11,103705.0,12,0
50039,>35,Undergraduate,Man,Dev,27,23,125000.0,4,0
50040,<35,NoHigherEd,Man,Dev,8,3,95000.0,11,1
50041,<35,Master,Man,Dev,9,5,44790.0,9,1
50042,<35,Undergraduate,Man,Dev,1,2,11964.0,13,1
50043,<35,Undergraduate,Woman,Dev,7,4,69318.0,11,1
50044,<35,Master,Man,Dev,9,5,103000.0,13,1
50045,<35,Undergraduate,Man,Dev,10,6,30953.0,17,1
50046,>35,Undergraduate,Man,Dev,16,12,32243.0,4,0
50047,<35,Master,Man,Dev,7,7,93335.0,2,0
50048,>35,Other,Man,Dev,28,24,36.0,19,1
50049,>35,Undergraduate,Man,Dev,10,6,68000.0,17,1
50050,<35,NoHigherEd,Man,Dev,3,2,41591.0,24,1
50051,<35,Undergraduate,Woman,Dev,11,8,110000.0,8,1
50052,<35,Master,Man,Dev,18,11,92160.0,13,0
50053,<35,Undergraduate,Man,Dev,6,2,80000.0,8,0
50054,>35,Master,Man,Dev,29,7,78000.0,10,0
50055,<35,Undergraduate,Man,Dev,10,5,34692.0,1,0
50056,<35,Undergraduate,Man,Dev,14,10,47960.0,11,0
50057,>35,Undergraduate,Man,Dev,24,10,100000.0,6,0
50058,<35,Master,Man,Dev,16,6,87948.0,10,0
50059,>35,Other,Man,Dev,30,27,200000.0,14,0
50060,<35,Undergraduate,Man,Dev,6,3,51460.0,20,1
50061,<35,Master,Man,Dev,11,7,83256.0,17,1
50062,<35,Undergraduate,Man,Dev,14,10,59112.0,13,0
50063,<35,PhD,Man,NotDev,6,5,40464.0,18,1
50064,<35,Master,Man,Dev,10,7,51722.0,42,1
50065,<35,Undergraduate,Man,Dev,4,2,43851.0,42,1
50066,<35,Undergraduate,Man,Dev,4,1,18000.0,23,1
50067,>35,Undergraduate,Man,Dev,14,12,76000.0,13,0
50068,<35,Undergraduate,Man,Dev,8,2,52000.0,9,0
50069,<35,Master,Man,Dev,10,3,25596.0,1,0
50070,<35,Undergraduate,Man,Dev,12,8,97214.0,6,0
50071,>35,Other,Man,Dev,7,5,58512.0,4,0
50072,>35,Master,Man,Dev,22,18,160000.0,18,1
50073,<35,Undergraduate,Man,Dev,2,1,7512.0,14,1
50074,>35,Other,Man,Dev,23,19,72871.0,14,1
50075,>35,Undergraduate,Man,Dev,24,19,125000.0,13,1
50076,<35,Undergraduate,Man,Dev,11,7,70020.0,14,0
50077,>35,Undergraduate,Man,Dev,14,11,30953.0,10,0
50078,>35,Undergraduate,Man,Dev,29,26,152000.0,23,1
50079,>35,Undergraduate,Man,Dev,40,30,185000.0,29,1
50080,>35,Other,Man,Dev,26,13,82000.0,17,1
50081,<35,Other,Woman,Dev,4,1,68256.0,7,0
50082,>35,NoHigherEd,Man,Dev,13,12,63984.0,10,1
50083,<35,Undergraduate,NonBinary,Dev,15,8,38871.0,24,1
50084,>35,Undergraduate,Man,Dev,34,28,94230.0,13,1
50085,<35,Undergraduate,Man,Dev,8,2,47539.0,23,1
50086,<35,PhD,Man,Dev,17,7,55455.0,17,1
50087,>35,PhD,Man,NotDev,13,13,65000.0,4,0
50088,<35,Master,Man,Dev,12,9,15648.0,22,1
50089,<35,NoHigherEd,Man,Dev,8,3,41591.0,11,1
50090,<35,Other,NonBinary,Dev,7,2,31993.0,15,1
50091,<35,Other,Man,Dev,10,10,57120.0,14,1
50092,<35,Undergraduate,Man,Dev,14,5,78084.0,17,1
50093,>35,Other,Man,Dev,15,14,57336.0,15,1
50094,>35,Other,Man,Dev,33,15,106644.0,6,0
50095,<35,Undergraduate,Man,Dev,10,4,137500.0,27,1
50096,>35,Undergraduate,Man,Dev,18,15,95409.0,16,1
50097,<35,Master,Man,Dev,3,2,241.0,18,1
50098,<35,Undergraduate,Man,Dev,10,4,127000.0,10,0
50099,<35,Undergraduate,Man,NotDev,9,6,19200.0,15,0
50100,<35,PhD,Man,Dev,16,16,17448.0,13,0
50101,>35,Undergraduate,Man,Dev,18,16,150000.0,4,0
50102,>35,Undergraduate,Man,Dev,8,7,99080.0,9,1
50103,>35,PhD,Man,NotDev,30,20,51192.0,11,1
50104,<35,Master,Man,Dev,15,10,90000.0,6,0
50105,<35,Other,Man,Dev,15,14,32628.0,24,1
50106,<35,Master,Man,Dev,6,6,35328.0,6,0
50107,<35,Undergraduate,Man,Dev,10,7,115000.0,14,0
50108,<35,Undergraduate,Man,Dev,5,2,18708.0,9,0
50109,>35,Undergraduate,Man,Dev,20,10,207000.0,7,1
50110,<35,Master,Man,Dev,16,5,76783.0,7,0
50111,<35,Master,Man,Dev,10,8,34548.0,7,0
50112,<35,Master,Man,Dev,13,5,47172.0,16,1
50113,<35,Other,Man,Dev,13,8,78000.0,16,1
50114,<35,NoHigherEd,Man,Dev,13,5,46923.0,17,1
50115,>35,Master,Man,Dev,19,14,51192.0,7,0
50116,>35,Master,Man,Dev,25,25,37392.0,5,0
50117,<35,NoHigherEd,Man,Dev,5,4,10296.0,20,1
50118,>35,Other,Man,Dev,16,13,58563.0,12,1
50119,>35,Other,Man,Dev,27,11,65591.0,61,1
50120,>35,Undergraduate,Man,Dev,20,15,10248.0,14,0
50121,>35,Undergraduate,Man,Dev,22,15,20484.0,24,1
50122,<35,Undergraduate,Man,Dev,12,12,39888.0,27,1
50123,>35,Undergraduate,Man,Dev,15,7,78000.0,25,1
50124,>35,Master,Man,Dev,25,20,155000.0,15,0
50125,<35,Master,Man,Dev,3,3,60948.0,8,1
50126,<35,Undergraduate,Man,Dev,5,2,9768.0,28,1
50127,<35,Undergraduate,Man,Dev,14,13,125840.0,16,1
50128,<35,Undergraduate,Man,Dev,2,1,22680.0,23,1
50129,<35,Undergraduate,Man,Dev,16,9,160818.0,16,1
50130,>35,Undergraduate,Man,Dev,7,5,90000.0,11,1
50131,>35,NoHigherEd,Man,Dev,30,25,44796.0,5,0
50132,<35,Undergraduate,Man,Dev,6,3,14400.0,15,0
50133,>35,Master,Man,Dev,29,25,150767.0,17,1
50134,>35,Master,Man,NotDev,15,10,44790.0,3,0
50135,>35,Other,Man,Dev,42,32,62820.0,11,0
50136,<35,Master,Man,Dev,7,3,6612.0,9,0
50137,<35,Master,NonBinary,Dev,9,4,38392.0,4,0
50138,>35,Undergraduate,Man,Dev,25,21,150000.0,7,1
50139,<35,NoHigherEd,Man,Dev,20,16,75576.0,19,0
50140,>35,PhD,Man,Dev,27,14,95979.0,9,0
50141,<35,Undergraduate,Man,Dev,10,2,56617.0,10,0
50142,>35,Undergraduate,Man,Dev,19,13,63984.0,19,1
50143,<35,Master,Man,Dev,10,7,61853.0,15,1
50144,<35,NoHigherEd,Man,Dev,15,8,42657.0,20,1
50145,<35,Other,Man,Dev,8,6,49884.0,7,1
50146,>35,Undergraduate,Man,Dev,5,0,37692.0,6,1
50147,<35,Master,Woman,Dev,7,4,48843.0,13,1
50148,>35,NoHigherEd,Man,Dev,13,10,48000.0,5,0
50149,<35,Undergraduate,NonBinary,Dev,12,7,51192.0,12,1
50150,<35,Undergraduate,Man,Dev,4,3,35328.0,18,1
50151,<35,Master,Man,Dev,8,0,28261.0,29,1
50152,<35,Master,Man,Dev,12,5,170000.0,25,1
50153,<35,Undergraduate,Man,Dev,8,0,7824.0,12,0
50154,<35,Undergraduate,Man,Dev,7,3,3869.0,13,1
50155,>35,Master,Man,Dev,8,7,105000.0,10,1
50156,<35,Master,Man,Dev,16,14,63986.0,9,0
50157,<35,Undergraduate,Man,Dev,8,5,92000.0,20,1
50158,>35,Undergraduate,Man,Dev,37,25,114332.0,18,1
50159,<35,Master,Man,Dev,9,4,152000.0,10,0
50160,<35,Undergraduate,Man,Dev,10,5,150000.0,14,1
50161,<35,Undergraduate,Man,Dev,9,5,75000.0,10,0
50162,<35,Master,Man,Dev,8,5,29976.0,14,1
50163,<35,Undergraduate,Man,Dev,14,10,100511.0,8,1
50164,<35,Undergraduate,Man,Dev,9,8,24768.0,14,0
50165,<35,Undergraduate,Man,Dev,4,1,8316.0,10,1
50166,<35,Undergraduate,Man,Dev,11,8,71451.0,18,1
50167,>35,Master,Man,NotDev,18,18,77383.0,30,1
50168,<35,Master,Man,Dev,8,8,118374.0,14,0
50169,<35,Master,Woman,Dev,8,2,47990.0,10,1
50170,>35,Other,Man,Dev,9,8,80000.0,8,0
50171,<35,Undergraduate,Man,Dev,9,5,45096.0,6,0
50172,>35,Undergraduate,Man,Dev,27,22,81988.0,9,0
50173,<35,Undergraduate,Man,Dev,15,6,29436.0,22,1
50174,>35,Undergraduate,Man,Dev,39,27,113075.0,6,0
50175,>35,Other,Man,Dev,20,12,20349.0,18,1
50176,>35,Undergraduate,Man,NotDev,32,17,117900.0,7,0
50177,>35,Undergraduate,Man,NotDev,10,7,106793.0,10,0
50178,>35,NoHigherEd,Man,NotDev,13,50,1.0,37,1
50179,<35,Undergraduate,Man,Dev,8,2,5159.0,8,0
50180,<35,Undergraduate,Man,Dev,12,2,80667.0,16,1
50181,>35,Master,Man,Dev,23,23,73584.0,13,0
50182,>35,PhD,Man,Dev,30,7,91714.0,11,1
50183,<35,Master,Man,Dev,14,8,114003.0,10,0
50184,<35,Master,Man,Dev,19,8,66119.0,2,0
50185,>35,Master,Man,Dev,24,15,51960.0,10,1
50186,>35,PhD,Man,Dev,25,20,125639.0,16,0
50187,>35,Master,Man,NotDev,8,6,26196.0,4,0
50188,<35,Undergraduate,Man,Dev,15,6,83184.0,14,1
50189,<35,Undergraduate,Man,Dev,3,1,12360.0,22,1
50190,>35,Undergraduate,Woman,NotDev,12,5,125700.0,7,1
50191,<35,Other,Man,Dev,9,9,77565.0,15,1
50192,>35,Undergraduate,Man,Dev,20,15,89580.0,27,1
50193,<35,Undergraduate,Man,Dev,8,3,17052.0,9,0
50194,<35,Undergraduate,Man,Dev,11,6,43512.0,23,1
50195,<35,Master,Man,Dev,13,3,27727.0,17,1
50196,>35,Other,Man,Dev,20,15,119472.0,24,1
50197,<35,Undergraduate,Man,Dev,7,2,42228.0,9,0
50198,<35,NoHigherEd,Man,NotDev,9,7,84000.0,25,1
50199,<35,Undergraduate,Man,Dev,9,2,30713.0,6,0
50200,<35,Undergraduate,Man,Dev,7,3,21372.0,4,0
50201,>35,Undergraduate,Man,Dev,21,9,100000.0,19,1
50202,<35,NoHigherEd,Man,Dev,20,13,150660.0,14,1
50203,<35,Undergraduate,Man,NotDev,10,3,55195.0,1,0
50204,>35,Other,Man,Dev,35,32,100000.0,21,1
50205,<35,Undergraduate,Woman,Dev,9,3,87948.0,13,1
50206,>35,Undergraduate,Man,Dev,27,19,115000.0,9,1
50207,>35,Master,Man,Dev,21,21,99708.0,24,1
50208,<35,Undergraduate,Man,Dev,14,6,89580.0,13,1
50209,>35,Master,Man,Dev,15,15,196000.0,18,1
50210,<35,NoHigherEd,Man,Dev,12,5,31460.0,8,1
50211,<35,Undergraduate,Man,Dev,4,3,39648.0,12,0
50212,>35,Master,Man,Dev,25,22,165000.0,19,1
50213,>35,PhD,Man,Dev,32,22,60787.0,18,1
50214,<35,Master,Man,Dev,8,5,65332.0,26,1
50215,<35,Other,Man,Dev,7,6,27756.0,22,1
50216,>35,Undergraduate,Man,Dev,23,15,66600.0,11,1
50217,<35,Undergraduate,Man,Dev,15,10,135000.0,19,1
50218,<35,Master,Man,NotDev,15,8,59112.0,24,1
50219,<35,Undergraduate,Man,Dev,6,6,100000.0,11,1
50220,>35,Master,Man,Dev,37,27,82964.0,29,1
50221,<35,Undergraduate,Man,Dev,4,2,9576.0,10,0
50222,>35,Undergraduate,Man,Dev,23,23,200000.0,15,1
50223,<35,Undergraduate,Man,Dev,11,7,93418.0,31,1
50224,<35,Other,Man,Dev,5,0,5436.0,26,1
50225,<35,Undergraduate,Man,Dev,10,5,52656.0,11,1
50226,>35,NoHigherEd,Man,Dev,40,25,85000.0,9,0
50227,<35,Undergraduate,Man,Dev,14,4,28104.0,22,1
50228,<35,Other,Man,Dev,13,10,140000.0,15,1
50229,>35,Master,Woman,Dev,5,4,150000.0,11,0
50230,<35,Master,Man,Dev,14,5,59720.0,14,1
50231,>35,Other,Man,Dev,33,22,63986.0,11,0
50232,>35,Master,Man,Dev,21,12,55455.0,5,0
50233,>35,Undergraduate,Man,Dev,25,21,120486.0,22,1
50234,>35,Undergraduate,Man,Dev,10,8,40525.0,7,0
50235,>35,NoHigherEd,Man,Dev,18,16,85315.0,1,0
50236,<35,Undergraduate,Man,Dev,6,0,79200.0,13,1
50237,>35,Other,Man,Dev,22,9,106644.0,10,1
50238,>35,Master,Man,Dev,30,25,15997.0,13,1
50239,>35,Master,Man,Dev,15,13,35467.0,8,0
50240,>35,PhD,Man,Dev,40,22,69318.0,7,1
50241,>35,Other,Man,Dev,31,29,216000.0,14,1
50242,>35,Undergraduate,Man,Dev,24,20,143484.0,8,0
50243,<35,Master,Man,Dev,8,3,62820.0,10,0
50244,<35,Undergraduate,Man,Dev,8,4,36552.0,28,1
50245,>35,Master,Man,Dev,12,8,155000.0,5,0
50246,>35,Master,Man,NotDev,20,11,87000.0,4,0
50247,<35,Undergraduate,Woman,Dev,14,5,89000.0,17,1
50248,<35,Master,Man,Dev,6,1,10318.0,14,0
50249,>35,Undergraduate,Man,Dev,20,15,100000.0,22,1
50250,<35,PhD,Man,NotDev,20,10,35179.0,12,0
50251,>35,Undergraduate,Man,Dev,22,20,92000.0,9,0
50252,>35,PhD,Man,Dev,30,8,72618.0,23,1
50253,<35,Master,Man,Dev,10,2,129274.0,23,1
50254,<35,Undergraduate,Man,Dev,14,9,146000.0,20,1
50255,>35,Undergraduate,Man,Dev,31,26,38388.0,13,1
50256,>35,Master,Man,Dev,10,6,46764.0,12,1
50257,<35,Other,Man,Dev,8,8,1926.0,11,0
50258,>35,PhD,Woman,Dev,19,12,70000.0,9,0
50259,<35,Master,Man,Dev,12,5,74651.0,21,1
50260,>35,Master,Man,Dev,31,25,153564.0,13,0
50261,>35,Undergraduate,Man,Dev,18,9,105414.0,5,0
50262,<35,Undergraduate,Man,Dev,13,8,516.0,5,0
50263,<35,Master,Man,Dev,8,2,41461.0,8,1
50264,>35,Undergraduate,Man,Dev,12,8,111204.0,13,0
50265,>35,Master,Man,Dev,22,14,108891.0,14,1
50266,>35,Master,Man,NotDev,20,10,69318.0,5,0
50267,>35,Undergraduate,Woman,Dev,28,20,143484.0,27,1
50268,>35,Master,Man,Dev,22,18,69318.0,10,1
50269,<35,Master,Woman,NotDev,15,5,59720.0,1,0
50270,>35,Undergraduate,Man,Dev,15,14,53322.0,7,0
50271,<35,Other,Man,Dev,11,6,155000.0,22,1
50272,<35,Master,Woman,Dev,6,4,100000.0,3,0
50273,<35,Other,Man,Dev,1,0,41000.0,12,1
50274,<35,Other,Man,Dev,7,7,7025.0,12,0
50275,>35,Other,Man,Dev,32,30,113916.0,5,0
50276,>35,Other,NonBinary,Dev,11,10,150000.0,14,0
50277,<35,Undergraduate,Man,Dev,9,5,24763.0,19,1
50278,>35,Master,Man,Dev,30,30,19944.0,13,1
50279,>35,Undergraduate,Man,Dev,23,22,120000.0,9,1
50280,<35,Undergraduate,Man,Dev,8,4,60000.0,14,1
50281,>35,Other,Man,Dev,37,25,150000.0,7,0
50282,>35,Undergraduate,Man,Dev,34,25,137000.0,4,0
50283,<35,Master,Man,Dev,13,8,53322.0,12,1
50284,<35,Undergraduate,Woman,Dev,6,4,43500.0,13,1
50285,<35,Other,Man,Dev,12,2,8976.0,7,1
50286,>35,Master,Man,Dev,40,34,63984.0,5,0
50287,>35,Master,Man,Dev,24,20,27564.0,6,0
50288,<35,Undergraduate,Man,Dev,5,5,57038.0,11,1
50289,<35,Master,Man,Dev,2,2,63986.0,12,1
50290,>35,Other,Man,Dev,28,26,85000.0,10,1
50291,<35,Other,Man,Dev,4,3,56521.0,29,1
50292,>35,Other,Man,Dev,30,20,113075.0,2,0
50293,<35,Other,Man,Dev,10,10,70385.0,10,1
50294,<35,Master,Man,Dev,15,7,53322.0,14,1
50295,>35,PhD,Man,Dev,37,37,58654.0,17,1
50296,<35,Master,Man,Dev,16,9,95000.0,7,0
50297,>35,Other,Man,Dev,25,20,121574.0,3,0
50298,>35,Master,Man,Dev,14,11,160000.0,9,1
50299,>35,Other,Man,Dev,37,26,117126.0,15,1
50300,>35,Undergraduate,Man,Dev,17,12,102000.0,7,0
50301,<35,Undergraduate,Man,Dev,8,2,57500.0,16,1
50302,<35,Undergraduate,Man,Dev,6,11,75717.0,6,0
50303,<35,Master,Man,Dev,4,7,6964.0,14,0
50304,<35,Undergraduate,Man,Dev,10,7,85315.0,24,1
50305,>35,Undergraduate,Man,Dev,8,8,180000.0,19,1
50306,<35,NoHigherEd,Man,Dev,20,12,74220.0,19,1
50307,>35,PhD,Man,Dev,30,22,180000.0,16,1
50308,<35,Undergraduate,NonBinary,Dev,10,5,150000.0,15,0
50309,<35,Undergraduate,Man,Dev,2,0,51624.0,9,1
50310,<35,Master,Man,Dev,12,7,60000.0,2,0
50311,<35,Undergraduate,Man,Dev,7,3,13524.0,26,1
50312,>35,PhD,Woman,Dev,9,1,60307.0,9,0
50313,<35,Undergraduate,Man,Dev,12,7,27756.0,16,1
50314,<35,Other,Man,Dev,5,1,13128.0,11,0
50315,>35,Undergraduate,Man,Dev,28,16,41556.0,7,0
50316,<35,Undergraduate,Man,NotDev,4,2,92000.0,2,0
50317,<35,Master,Woman,Dev,8,6,59724.0,14,1
50318,<35,Master,Woman,Dev,7,2,13716.0,12,1
50319,<35,Undergraduate,Man,Dev,8,5,72000.0,24,1
50320,<35,Master,Man,Dev,15,9,46430.0,11,0
50321,<35,Master,Woman,Dev,5,5,126000.0,8,0
50322,<35,Master,Man,Dev,9,6,150000.0,19,1
50323,>35,Undergraduate,Man,Dev,18,15,112000.0,1,0
50324,<35,Other,Man,Dev,16,10,120000.0,37,1
50325,<35,Undergraduate,Man,Dev,10,6,63072.0,10,0
50326,>35,Master,Man,Dev,24,20,101509.0,8,0
50327,<35,Master,Man,Dev,15,9,120000.0,8,0
50328,>35,Undergraduate,Man,Dev,30,10,72000.0,2,0
50329,>35,Master,Man,Dev,25,20,74651.0,11,0
50330,>35,Master,Man,Dev,22,22,79983.0,13,1
50331,<35,Master,Man,Dev,15,11,32243.0,24,1
50332,<35,Undergraduate,Man,Dev,7,3,114851.0,21,0
50333,>35,Undergraduate,Man,Dev,19,11,78084.0,11,1
50334,<35,Undergraduate,Man,Dev,17,11,169600.0,12,1
50335,<35,NoHigherEd,Man,Dev,12,9,18129.0,18,1
50336,>35,Undergraduate,Man,NotDev,20,18,59124.0,9,0
50337,<35,Undergraduate,Man,Dev,8,3,15477.0,15,1
50338,<35,Undergraduate,Man,Dev,14,8,51504.0,11,1
50339,>35,Undergraduate,Man,Dev,50,46,104000.0,4,0
50340,>35,Master,Man,Dev,35,33,47990.0,4,0
50341,<35,Master,Woman,Dev,9,3,50123.0,19,1
50342,<35,Master,Man,Dev,15,9,38388.0,10,1
50343,<35,Master,Man,Dev,8,1,37536.0,8,1
50344,>35,Undergraduate,Man,Dev,23,23,59000.0,13,0
50345,<35,Master,Man,Dev,12,5,51189.0,17,1
50346,<35,Undergraduate,Man,Dev,6,3,37476.0,14,1
50347,<35,Undergraduate,Man,Dev,17,6,97000.0,15,1
50348,>35,Master,Man,Dev,17,11,12897.0,12,1
50349,<35,Undergraduate,Man,Dev,11,10,61853.0,1,0
50350,>35,Undergraduate,Man,Dev,22,20,47990.0,17,1
50351,<35,Undergraduate,Man,NotDev,10,5,51000.0,21,1
50352,>35,Master,Man,Dev,18,15,106000.0,14,1
50353,>35,Undergraduate,Man,Dev,20,10,53322.0,28,1
50354,>35,PhD,Man,Dev,23,17,57588.0,11,0
50355,>35,Undergraduate,Man,Dev,23,23,117500.0,5,0
50356,<35,Master,Man,Dev,10,2,90647.0,26,1
50357,<35,Master,Man,Dev,15,10,61689.0,16,1
50358,>35,Undergraduate,Man,Dev,33,28,77896.0,15,1
50359,<35,Other,Man,Dev,3,0,13872.0,9,1
50360,>35,Undergraduate,Man,Dev,46,40,150000.0,3,0
50361,>35,Master,Man,Dev,25,16,60000.0,14,1
50362,>35,Other,Man,Dev,30,26,179352.0,6,0
50363,<35,Other,Man,NotDev,6,4,120000.0,10,0
50364,<35,Undergraduate,Man,Dev,4,2,135000.0,19,1
50365,<35,Master,Man,Dev,9,3,36072.0,15,1
50366,<35,Undergraduate,Man,Dev,8,5,80000.0,11,0
50367,<35,Undergraduate,Man,Dev,15,13,125000.0,18,1
50368,>35,Other,Man,Dev,40,38,60948.0,13,1
50369,<35,Master,Man,NotDev,15,12,41547.0,13,0
50370,<35,Master,Man,Dev,12,7,85315.0,13,0
50371,>35,Undergraduate,Man,Dev,20,16,17448.0,7,0
50372,<35,Undergraduate,Man,NotDev,12,10,133305.0,8,0
