,Age,EdLevel,MentalHealth,MainBranch,YearsCode,YearsCodePro,custom_employment
41392,<35,Other,No,Dev,18,11,1
41393,>35,Undergraduate,Yes,Dev,25,15,1
41394,<35,Undergraduate,Yes,Dev,20,12,1
41395,<35,Undergraduate,No,Dev,4,3,1
41396,<35,Undergraduate,No,Dev,10,4,1
41397,>35,Other,Yes,Dev,27,8,0
41398,<35,Other,Yes,Dev,13,5,0
41399,<35,Undergraduate,No,NotDev,5,Less than 1 year,0
41400,<35,Undergraduate,No,Dev,2,5,1
41401,<35,Undergraduate,No,Dev,5,3,1
41402,>35,Undergraduate,No,Dev,25,20,1
41403,<35,Other,Yes,Dev,5,5,1
41404,<35,Undergraduate,Yes,NotDev,8,3,1
41405,<35,PhD,Yes,NotDev,10,2,1
41406,<35,Undergraduate,No,Dev,14,7,1
41407,>35,Undergraduate,No,Dev,25,21,1
41408,>35,Undergraduate,Yes,Dev,7,5,1
41409,<35,Other,Yes,Dev,8,7,1
41410,<35,Master,Yes,Dev,20,5,1
41411,<35,Master,No,NotDev,3,2,1
41412,<35,Undergraduate,No,Dev,16,5,0
41413,<35,Undergraduate,No,Dev,11,8,1
41414,>35,Master,No,Dev,20,8,1
41415,<35,Other,No,Dev,8,1,1
41416,>35,PhD,No,Dev,14,10,1
41417,<35,Undergraduate,No,Dev,10,5,0
41418,<35,Undergraduate,No,Dev,8,5,1
41419,<35,Other,Yes,NotDev,15,5,1
41420,<35,Undergraduate,Yes,Dev,8,1,0
41421,>35,Undergraduate,No,Dev,25,23,1
41422,<35,Other,Yes,Dev,16,11,1
41423,<35,Master,No,Dev,8,1,0
41424,<35,Master,No,Dev,8,4,0
41425,<35,Other,No,Dev,10,7,1
41426,<35,Undergraduate,No,Dev,15,12,1
41427,<35,Undergraduate,No,Dev,9,5,1
41428,<35,Undergraduate,No,Dev,5,Less than 1 year,0
41429,<35,Other,No,Dev,7,6,1
41430,<35,Other,Yes,Dev,4,2,0
41431,>35,Master,No,NotDev,24,13,1
41432,<35,Undergraduate,No,Dev,10,7,1
41433,<35,Master,No,Dev,2,Less than 1 year,0
41434,<35,Undergraduate,Yes,Dev,8,1,1
41435,<35,Undergraduate,Yes,Dev,7,2,0
41436,<35,Undergraduate,Yes,Dev,12,8,1
41437,<35,Other,No,Dev,4,2,0
41438,>35,Undergraduate,Yes,Dev,21,12,1
41439,<35,Master,No,Dev,7,4,0
41440,<35,Undergraduate,No,Dev,6,6,1
41441,>35,PhD,No,Dev,17,14,1
41442,>35,Undergraduate,No,Dev,20,10,1
41443,<35,Undergraduate,Yes,Dev,5,3,1
41444,<35,Undergraduate,Yes,Dev,9,3,1
41445,<35,Master,No,Dev,5,3,1
41446,>35,Other,Yes,Dev,15,7,0
41447,<35,Other,No,Dev,6,4,0
41448,<35,Undergraduate,Yes,Dev,10,7,1
41449,<35,Master,No,Dev,21,4,1
41450,>35,Other,No,Dev,25,20,1
41451,>35,Master,No,NotDev,28,10,1
41452,>35,Master,No,Dev,27,16,1
41453,<35,Undergraduate,Yes,Dev,22,13,1
41454,>35,Undergraduate,Yes,Dev,30,27,1
41455,<35,Undergraduate,No,Dev,3,2,0
41456,<35,Undergraduate,No,Dev,15,4,0
41457,>35,Other,No,Dev,28,20,1
41458,<35,Undergraduate,No,Dev,6,2,0
41459,>35,Master,No,NotDev,10,7,1
41460,>35,Undergraduate,No,Dev,40,28,1
41461,<35,Undergraduate,No,Dev,5,1,1
41462,>35,Undergraduate,No,NotDev,6,4,0
41463,>35,Master,No,Dev,18,15,1
41464,>35,Undergraduate,No,Dev,31,30,0
41465,>35,Other,No,Dev,41,35,1
41466,<35,Master,No,Dev,20,9,0
41467,<35,PhD,Yes,Dev,17,5,1
41468,>35,Undergraduate,Yes,Dev,22,20,1
41469,<35,Undergraduate,Yes,NotDev,8,3,1
41470,<35,Undergraduate,Yes,Dev,12,6,1
41471,>35,Other,Yes,Dev,20,20,1
41472,<35,Master,No,Dev,20,10,1
41473,>35,Master,No,Dev,20,11,1
41474,<35,Other,No,Dev,14,11,1
41475,<35,Undergraduate,No,Dev,10,10,0
41476,<35,Master,No,Dev,1,Less than 1 year,0
41477,<35,Master,No,Dev,23,17,1
41478,>35,Master,No,Dev,24,15,1
41479,<35,Undergraduate,No,Dev,14,10,1
41480,>35,Other,No,Dev,21,21,1
41481,<35,Undergraduate,Yes,Dev,7,2,0
41482,<35,Undergraduate,No,NotDev,4,2,0
41483,<35,Master,No,Dev,7,3,0
41484,<35,Undergraduate,No,Dev,5,Less than 1 year,0
41485,>35,Master,No,Dev,22,14,1
41486,<35,Undergraduate,No,Dev,9,1,1
41487,<35,Undergraduate,No,Dev,6,2,0
41488,<35,Other,No,Dev,1,Less than 1 year,0
41489,<35,Undergraduate,No,Dev,6,2,0
41490,>35,Master,No,NotDev,10,10,1
41491,<35,Undergraduate,No,Dev,9,4,1
41492,<35,Other,No,Dev,10,3,0
41493,>35,Other,No,Dev,33,32,1
41494,<35,Undergraduate,No,Dev,9,3,0
41495,<35,Undergraduate,No,Dev,9,Less than 1 year,0
41496,>35,Master,No,Dev,20,17,1
41497,<35,Undergraduate,No,Dev,3,1,0
41498,>35,Other,No,Dev,20,12,1
41499,<35,Undergraduate,No,Dev,6,6,0
41500,<35,Undergraduate,No,Dev,7,3,0
41501,>35,Undergraduate,No,Dev,20,12,1
41502,<35,Undergraduate,No,Dev,10,7,0
41503,>35,Other,No,Dev,12,6,1
41504,<35,Undergraduate,No,Dev,8,4,1
41505,<35,Undergraduate,Yes,Dev,5,Less than 1 year,0
41506,<35,Master,No,Dev,19,10,1
41507,>35,Undergraduate,No,Dev,20,17,1
41508,>35,Undergraduate,No,Dev,18,12,0
41509,>35,Master,No,Dev,30,4,0
41510,<35,Master,No,Dev,27,10,1
41511,>35,Undergraduate,Yes,Dev,29,19,0
41512,<35,Other,No,Dev,12,9,1
41513,<35,Master,No,Dev,9,3,0
41514,<35,Undergraduate,No,Dev,12,10,0
41515,<35,Undergraduate,No,Dev,Less than 1 year,5,0
41516,<35,Undergraduate,No,Dev,6,Less than 1 year,0
41517,<35,Undergraduate,No,Dev,8,3,0
41518,<35,Undergraduate,No,Dev,Less than 1 year,Less than 1 year,0
41519,<35,Undergraduate,No,Dev,7,4,0
41520,<35,Master,No,Dev,10,4,1
41521,<35,Other,Yes,Dev,4,2,0
41522,<35,Undergraduate,No,Dev,14,6,1
41523,<35,Undergraduate,No,Dev,8,5,0
41524,<35,Master,No,Dev,8,5,0
41525,<35,Undergraduate,No,Dev,5,2,0
41526,<35,Undergraduate,No,Dev,17,11,1
41527,<35,Master,No,Dev,7,4,1
41528,<35,Undergraduate,Yes,Dev,8,1,1
41529,<35,Undergraduate,Yes,Dev,18,2,0
41530,>35,Master,No,Dev,37,23,1
41531,<35,Undergraduate,Yes,Dev,10,1,0
41532,<35,Undergraduate,Yes,Dev,15,13,0
41533,<35,Undergraduate,No,Dev,9,5,0
41534,<35,Undergraduate,No,Dev,12,8,1
41535,<35,Undergraduate,Yes,Dev,13,5,1
41536,<35,Undergraduate,No,Dev,7,4,0
41537,>35,Master,No,NotDev,40,30,1
41538,<35,Master,No,Dev,8,6,1
41539,<35,Master,No,Dev,12,8,1
41540,<35,Undergraduate,No,Dev,10,5,1
41541,<35,Master,No,Dev,1,Less than 1 year,1
41542,<35,Undergraduate,No,Dev,10,5,1
41543,<35,Master,Yes,Dev,12,5,1
41544,<35,Master,No,Dev,10,7,1
41545,<35,Undergraduate,No,Dev,4,1,0
41546,<35,Master,No,Dev,15,10,1
41547,<35,Undergraduate,No,Dev,11,6,1
41548,>35,Master,No,Dev,25,21,1
41549,>35,Undergraduate,Yes,Dev,35,23,1
41550,<35,Undergraduate,No,Dev,5,4,1
41551,<35,Other,No,Dev,4,1,1
41552,<35,Other,No,Dev,10,8,1
41553,<35,Undergraduate,No,Dev,11,10,1
41554,<35,Other,No,Dev,2,2,0
41555,<35,Undergraduate,No,Dev,10,8,0
41556,<35,Master,No,Dev,4,3,1
41557,>35,Undergraduate,No,Dev,34,30,1
41558,>35,Master,Yes,Dev,40,40,1
41559,<35,Other,No,Dev,18,8,1
41560,<35,Undergraduate,Yes,Dev,5,3,1
41561,<35,Other,No,Dev,9,4,0
41562,<35,Undergraduate,No,Dev,7,5,0
41563,<35,Undergraduate,No,Dev,11,7,1
41564,<35,Master,Yes,NotDev,8,Less than 1 year,0
41565,<35,Other,No,Dev,12,10,0
41566,<35,Undergraduate,Yes,Dev,25,13,1
41567,>35,Other,No,NotDev,27,10,0
41568,>35,Undergraduate,No,Dev,25,15,1
41569,<35,Undergraduate,No,NotDev,5,1,0
41570,>35,Undergraduate,Yes,Dev,25,11,1
41571,<35,Undergraduate,No,Dev,13,4,0
41572,<35,Undergraduate,No,Dev,4,2,0
41573,<35,Undergraduate,Yes,Dev,10,10,0
41574,>35,PhD,No,NotDev,10,10,1
41575,<35,Undergraduate,Yes,Dev,3,1,0
41576,<35,Master,No,Dev,17,8,1
41577,<35,Master,No,NotDev,6,4,0
41578,<35,Master,No,Dev,4,4,1
41579,>35,Undergraduate,No,Dev,24,15,1
41580,<35,Undergraduate,No,Dev,10,2,0
41581,<35,Undergraduate,No,Dev,13,9,0
41582,>35,Other,No,NotDev,10,2,1
41583,>35,PhD,Yes,Dev,20,12,1
41584,<35,Undergraduate,No,Dev,10,4,1
41585,>35,Master,No,Dev,40,30,1
41586,<35,Other,No,NotDev,10,5,0
41587,>35,Other,No,Dev,36,30,0
41588,<35,Undergraduate,No,Dev,16,5,1
41589,<35,Undergraduate,No,Dev,9,4,0
41590,<35,Master,No,Dev,8,2,1
41591,>35,Other,No,NotDev,40,30,1
41592,<35,Undergraduate,No,Dev,8,1,1
41593,<35,Master,No,Dev,5,5,0
41594,<35,Undergraduate,No,Dev,2,Less than 1 year,0
41595,<35,Undergraduate,Yes,Dev,8,Less than 1 year,1
41596,>35,Undergraduate,No,NotDev,25,15,1
41597,<35,Undergraduate,No,Dev,4,Less than 1 year,1
41598,<35,Undergraduate,Yes,Dev,8,2,0
41599,<35,Undergraduate,No,Dev,6,2,1
41600,<35,Other,No,Dev,10,4,1
41601,<35,Other,Yes,Dev,11,4,1
41602,>35,PhD,Yes,NotDev,31,21,1
41603,<35,Other,No,Dev,9,8,1
41604,>35,Undergraduate,No,Dev,12,10,1
41605,>35,Other,Yes,Dev,25,13,1
41606,<35,Undergraduate,No,Dev,9,4,0
41607,<35,Undergraduate,No,Dev,5,2,0
41608,<35,Other,Yes,Dev,7,4,0
41609,<35,Other,No,Dev,5,3,0
41610,<35,Undergraduate,No,NotDev,10,6,1
41611,<35,Master,Yes,Dev,2,Less than 1 year,0
41612,<35,Other,No,NotDev,6,Less than 1 year,0
41613,>35,Undergraduate,No,Dev,15,11,1
41614,<35,Master,No,Dev,6,3,0
41615,>35,Master,No,Dev,26,20,1
41616,<35,Master,No,Dev,4,2,0
41617,<35,Undergraduate,No,Dev,5,5,1
41618,<35,Other,No,Dev,15,2,0
41619,>35,Master,No,Dev,15,15,0
41620,<35,Other,No,Dev,10,5,1
41621,<35,Master,No,NotDev,2,Less than 1 year,1
41622,<35,Undergraduate,No,Dev,8,4,1
41623,<35,Undergraduate,No,Dev,3,1,0
41624,<35,PhD,No,Dev,18,5,1
41625,>35,Undergraduate,No,Dev,26,12,1
41626,>35,Master,No,Dev,25,15,1
41627,<35,Undergraduate,No,Dev,8,2,1
41628,<35,PhD,Yes,Dev,10,4,0
41629,>35,Undergraduate,Yes,NotDev,25,14,1
41630,>35,Undergraduate,Yes,NotDev,12,2,1
41631,>35,Master,No,Dev,35,40,1
41632,<35,Undergraduate,No,Dev,8,4,0
41633,>35,Master,No,Dev,12,10,0
41634,<35,Other,No,Dev,10,8,1
41635,>35,Undergraduate,No,Dev,15,10,1
41636,<35,Other,No,Dev,1,1,0
41637,>35,Other,No,Dev,38,38,1
41638,>35,Other,No,Dev,20,16,0
41639,<35,Undergraduate,No,Dev,20,8,1
41640,<35,Other,No,Dev,8,5,0
41641,>35,Master,No,Dev,20,10,1
41642,<35,Master,No,Dev,12,7,0
41643,<35,Master,No,Dev,7,2,0
41644,>35,Master,No,Dev,30,18,1
41645,<35,Undergraduate,No,Dev,10,5,1
41646,>35,Master,No,Dev,30,15,1
41647,>35,Other,No,NotDev,30,7,1
41648,<35,Other,Yes,Dev,13,11,0
41649,<35,Undergraduate,No,Dev,4,2,1
41650,>35,Master,No,Dev,25,5,1
41651,>35,Undergraduate,Yes,Dev,30,27,1
41652,<35,Master,No,Dev,4,Less than 1 year,0
41653,<35,Undergraduate,No,Dev,7,3,0
41654,>35,Master,No,NotDev,More than 50 years,44,1
41655,<35,Master,Yes,Dev,7,4,0
41656,<35,Other,No,Dev,11,7,0
41657,>35,Master,No,Dev,12,11,1
41658,<35,Undergraduate,No,Dev,12,5,1
41659,<35,Undergraduate,Yes,Dev,9,3,0
41660,>35,Master,No,NotDev,31,29,1
41661,<35,Undergraduate,Yes,Dev,11,5,0
41662,<35,Master,No,Dev,10,5,0
41663,<35,Undergraduate,No,Dev,9,6,1
41664,>35,Master,No,Dev,19,13,1
41665,<35,Undergraduate,No,Dev,6,Less than 1 year,0
41666,<35,Undergraduate,No,Dev,6,5,1
41667,<35,Undergraduate,Yes,Dev,10,9,0
41668,<35,Undergraduate,No,Dev,7,5,0
41669,<35,Undergraduate,Yes,Dev,17,5,1
41670,<35,Undergraduate,No,Dev,2,2,0
41671,<35,Master,No,Dev,19,12,1
41672,<35,Undergraduate,No,Dev,6,3,0
41673,<35,Other,Yes,Dev,19,10,0
41674,>35,Other,Yes,Dev,35,20,1
41675,>35,Undergraduate,No,Dev,4,20,1
41676,<35,Undergraduate,No,Dev,6,3,1
41677,<35,Undergraduate,No,Dev,8,5,0
41678,<35,Undergraduate,No,Dev,Less than 1 year,6,1
41679,<35,Undergraduate,No,Dev,6,2,0
41680,>35,Other,No,Dev,25,21,1
41681,<35,Master,Yes,Dev,17,6,1
41682,<35,Undergraduate,No,Dev,7,2,0
41683,>35,Other,No,Dev,30,25,1
41684,<35,Undergraduate,No,Dev,12,1,1
41685,>35,Undergraduate,Yes,Dev,20,15,1
41686,>35,Other,Yes,Dev,24,20,1
41687,<35,Undergraduate,No,Dev,10,6,0
41688,<35,Other,No,Dev,12,12,1
41689,<35,Other,No,Dev,7,4,1
41690,>35,Undergraduate,No,Dev,30,26,1
41691,<35,Other,No,Dev,15,8,0
41692,<35,Other,Yes,Dev,2,1,1
41693,<35,Undergraduate,No,Dev,11,7,1
41694,<35,Master,Yes,Dev,9,Less than 1 year,0
41695,<35,Master,No,Dev,16,9,1
41696,<35,Undergraduate,No,Dev,4,1,1
41697,>35,Undergraduate,Yes,NotDev,10,6,0
41698,>35,Undergraduate,No,Dev,30,15,1
41699,>35,PhD,No,Dev,43,36,1
41700,<35,Master,Yes,Dev,1,Less than 1 year,1
41701,>35,Undergraduate,No,Dev,22,16,1
41702,<35,Master,No,Dev,7,4,0
41703,>35,Undergraduate,No,Dev,25,20,0
41704,<35,Undergraduate,No,Dev,11,6,0
41705,>35,Other,No,Dev,30,25,1
41706,<35,Undergraduate,No,Dev,6,3,0
41707,<35,Undergraduate,Yes,Dev,10,8,1
41708,<35,Undergraduate,Yes,Dev,7,4,0
41709,<35,Other,Yes,Dev,3,Less than 1 year,0
41710,<35,Master,No,Dev,14,8,1
41711,<35,Master,No,Dev,18,11,1
41712,<35,Other,No,Dev,3,Less than 1 year,0
41713,>35,Other,Yes,Dev,20,15,1
41714,<35,Master,No,Dev,2,1,0
41715,<35,Master,No,Dev,19,7,1
41716,>35,Undergraduate,No,Dev,30,25,1
41717,<35,Undergraduate,No,Dev,5,3,0
41718,<35,Other,Yes,Dev,5,3,1
41719,<35,Other,No,Dev,5,Less than 1 year,0
41720,>35,Undergraduate,Yes,Dev,25,14,0
41721,>35,PhD,No,Dev,25,11,1
41722,<35,Undergraduate,Yes,Dev,17,13,1
41723,>35,Undergraduate,No,Dev,26,15,1
41724,<35,Master,No,Dev,20,8,1
41725,<35,Undergraduate,No,Dev,3,1,1
41726,<35,Other,No,Dev,1,Less than 1 year,0
41727,>35,Undergraduate,Yes,Dev,30,25,1
41728,>35,Undergraduate,No,Dev,44,36,1
41729,<35,Undergraduate,No,Dev,3,1,1
41730,<35,Master,No,Dev,17,2,1
41731,<35,Undergraduate,No,Dev,6,Less than 1 year,0
41732,<35,Master,No,Dev,10,5,1
41733,<35,Undergraduate,No,Dev,8,2,0
41734,<35,Undergraduate,No,NotDev,4,2,1
41735,<35,Other,No,Dev,6,Less than 1 year,0
41736,<35,Undergraduate,No,Dev,20,14,1
41737,<35,Undergraduate,Yes,Dev,7,2,1
41738,>35,Undergraduate,No,Dev,28,22,0
41739,<35,Undergraduate,Yes,Dev,10,4,1
41740,<35,Undergraduate,Yes,NotDev,3,2,1
41741,>35,Master,No,Dev,27,24,1
41742,>35,Undergraduate,No,Dev,31,20,1
41743,<35,Undergraduate,No,Dev,2,1,0
41744,<35,Master,Yes,Dev,16,6,1
41745,<35,Undergraduate,No,Dev,8,2,0
41746,<35,Undergraduate,No,Dev,9,5,0
41747,>35,Other,Yes,NotDev,23,5,1
41748,<35,Undergraduate,No,Dev,6,3,1
41749,<35,Undergraduate,No,Dev,15,9,1
41750,>35,Undergraduate,No,NotDev,25,3,1
41751,<35,Undergraduate,No,Dev,7,Less than 1 year,1
41752,<35,Undergraduate,No,Dev,11,1,0
41753,>35,Master,No,Dev,19,16,1
41754,<35,Master,No,Dev,4,2,1
41755,<35,Undergraduate,No,Dev,13,3,1
41756,>35,Undergraduate,Yes,Dev,20,11,1
41757,<35,Undergraduate,No,Dev,9,Less than 1 year,1
41758,<35,Master,Yes,NotDev,6,2,1
41759,<35,Master,No,Dev,5,5,1
41760,<35,Master,No,Dev,10,4,0
41761,<35,Other,Yes,Dev,6,1,1
41762,<35,Undergraduate,Yes,NotDev,16,10,1
41763,>35,Master,Yes,NotDev,40,40,1
41764,<35,Other,No,Dev,6,2,0
41765,>35,Other,No,Dev,22,6,1
41766,>35,Undergraduate,No,Dev,25,17,1
41767,<35,Undergraduate,Yes,Dev,2,Less than 1 year,0
41768,>35,Master,No,NotDev,14,10,1
41769,<35,Undergraduate,No,Dev,14,9,0
41770,<35,Other,No,Dev,2,Less than 1 year,0
41771,>35,Undergraduate,No,Dev,40,23,1
41772,<35,Undergraduate,No,Dev,10,5,1
41773,>35,Undergraduate,No,Dev,15,14,0
41774,<35,Undergraduate,No,Dev,10,2,0
41775,>35,PhD,Yes,Dev,20,16,0
41776,>35,Master,Yes,Dev,9,8,1
41777,>35,Undergraduate,No,Dev,14,10,1
41778,>35,Other,No,Dev,42,39,1
41779,>35,PhD,No,Dev,25,15,1
41780,<35,Undergraduate,No,Dev,5,5,0
41781,<35,Master,No,Dev,16,9,0
41782,<35,Undergraduate,No,NotDev,10,7,0
41783,<35,Undergraduate,No,Dev,4,1,0
41784,<35,Master,Yes,NotDev,8,5,0
41785,>35,Undergraduate,No,NotDev,21,20,0
41786,>35,Undergraduate,No,Dev,30,28,1
41787,<35,Master,Yes,Dev,10,3,1
41788,<35,Other,No,Dev,12,10,0
41789,>35,Undergraduate,No,Dev,26,20,1
41790,<35,Undergraduate,No,Dev,8,6,1
41791,<35,Other,No,Dev,3,2,0
41792,<35,Master,No,Dev,12,12,0
41793,>35,Other,No,Dev,More than 50 years,More than 50 years,0
41794,>35,Undergraduate,No,Dev,33,17,1
41795,>35,Master,No,Dev,24,12,1
41796,<35,Master,No,Dev,11,8,1
41797,>35,Undergraduate,No,Dev,24,18,1
41798,>35,Master,No,Dev,3,Less than 1 year,1
41799,>35,Undergraduate,No,Dev,30,15,1
41800,<35,Undergraduate,Yes,Dev,6,3,1
41801,<35,Undergraduate,No,Dev,8,2,0
41802,<35,Undergraduate,No,Dev,2,Less than 1 year,0
41803,<35,Undergraduate,No,Dev,10,3,1
41804,>35,Master,No,Dev,22,16,1
41805,<35,Master,Yes,Dev,9,6,0
41806,<35,Undergraduate,No,Dev,3,3,0
41807,>35,Other,Yes,Dev,37,12,1
41808,>35,Undergraduate,Yes,Dev,27,23,1
41809,<35,Other,Yes,Dev,6,6,1
41810,<35,Undergraduate,No,Dev,10,1,0
41811,>35,Other,No,Dev,4,3,0
41812,<35,Undergraduate,Yes,Dev,13,Less than 1 year,0
41813,<35,Master,No,Dev,13,7,1
41814,<35,Undergraduate,No,Dev,6,2,1
41815,<35,Other,Yes,Dev,9,3,0
41816,<35,Other,Yes,Dev,11,6,1
41817,<35,Master,No,Dev,5,5,1
41818,<35,Other,No,Dev,10,7,0
41819,>35,Master,No,NotDev,35,15,1
41820,<35,Master,No,Dev,12,10,0
41821,>35,Other,No,Dev,22,20,1
41822,>35,Undergraduate,No,Dev,29,20,1
41823,>35,Undergraduate,Yes,Dev,35,20,1
41824,<35,Master,No,Dev,6,3,1
41825,<35,Master,No,NotDev,3,1,0
41826,>35,Undergraduate,No,Dev,33,28,1
41827,<35,Other,Yes,Dev,15,3,0
41828,<35,Other,No,Dev,3,2,1
41829,<35,PhD,Yes,Dev,27,8,1
41830,>35,Other,No,Dev,40,11,1
41831,<35,Other,Yes,Dev,2,Less than 1 year,1
41832,<35,Other,Yes,Dev,20,7,0
41833,>35,Other,No,NotDev,11,11,0
41834,<35,Master,No,Dev,13,11,1
41835,<35,Master,No,Dev,7,6,1
41836,>35,Master,No,Dev,22,16,1
41837,<35,Undergraduate,No,Dev,14,4,1
41838,<35,Master,No,Dev,5,4,1
41839,<35,Undergraduate,No,Dev,10,10,0
41840,>35,Undergraduate,No,Dev,40,35,1
41841,<35,Other,No,Dev,9,3,0
41842,>35,Undergraduate,No,NotDev,27,21,1
41843,>35,Undergraduate,No,Dev,28,14,1
41844,<35,Other,No,Dev,10,7,1
41845,>35,Undergraduate,No,Dev,18,17,1
41846,<35,Undergraduate,Yes,Dev,3,1,1
41847,>35,Undergraduate,No,Dev,42,41,1
41848,<35,Undergraduate,Yes,Dev,12,9,1
41849,<35,Other,No,NotDev,11,5,0
41850,>35,Undergraduate,No,Dev,20,13,0
41851,<35,Other,No,Dev,10,3,0
41852,>35,Other,Yes,Dev,41,41,1
41853,<35,Other,No,NotDev,16,7,0
41854,<35,Undergraduate,No,Dev,8,5,0
41855,<35,Undergraduate,Yes,Dev,5,5,1
41856,>35,Other,No,Dev,27,27,1
41857,<35,Other,No,Dev,5,Less than 1 year,0
41858,<35,Undergraduate,No,NotDev,3,1,0
41859,<35,Master,No,NotDev,4,4,1
41860,<35,Undergraduate,Yes,NotDev,8,6,1
41861,<35,Undergraduate,No,Dev,3,3,1
41862,<35,Master,No,Dev,12,8,1
41863,<35,Undergraduate,No,Dev,15,7,1
41864,<35,Undergraduate,Yes,Dev,8,Less than 1 year,1
41865,<35,Undergraduate,No,Dev,22,10,1
41866,>35,Master,Yes,Dev,16,8,1
41867,<35,Master,No,Dev,15,6,1
41868,<35,Other,Yes,Dev,1,Less than 1 year,0
41869,>35,Master,Yes,Dev,34,21,1
41870,<35,Master,No,Dev,8,4,0
41871,<35,Undergraduate,No,Dev,10,5,0
41872,<35,Other,No,Dev,20,13,1
41873,<35,Master,No,Dev,11,4,1
41874,<35,Undergraduate,No,Dev,12,7,1
41875,>35,Other,Yes,NotDev,42,24,1
41876,<35,Undergraduate,No,Dev,6,4,1
41877,<35,Master,No,Dev,14,Less than 1 year,0
41878,<35,Undergraduate,No,Dev,5,3,1
41879,<35,Master,No,Dev,13,11,1
41880,<35,Undergraduate,No,Dev,10,2,1
41881,<35,Undergraduate,No,Dev,8,6,1
41882,<35,Undergraduate,No,Dev,8,4,1
41883,<35,Undergraduate,No,Dev,15,7,0
41884,<35,Undergraduate,No,Dev,5,5,0
41885,<35,Master,No,Dev,8,4,0
41886,<35,Other,No,Dev,7,2,0
41887,<35,Master,No,Dev,23,9,1
41888,<35,Other,Yes,Dev,10,9,0
41889,<35,Other,No,NotDev,8,6,0
41890,>35,Master,Yes,Dev,21,17,1
41891,>35,Undergraduate,No,Dev,35,25,1
41892,>35,Master,No,Dev,40,38,1
41893,>35,Other,No,Dev,30,11,1
41894,<35,Undergraduate,Yes,Dev,15,Less than 1 year,1
41895,<35,Master,No,Dev,10,4,1
41896,<35,Undergraduate,No,NotDev,13,9,0
41897,<35,Other,No,NotDev,15,5,1
41898,<35,Undergraduate,Yes,Dev,15,10,1
41899,>35,Undergraduate,No,Dev,15,15,1
41900,>35,Other,No,Dev,25,19,0
41901,<35,Undergraduate,Yes,Dev,5,2,0
41902,<35,Undergraduate,No,Dev,8,4,1
41903,>35,Other,No,Dev,35,13,1
41904,<35,Undergraduate,No,Dev,14,7,0
41905,<35,Undergraduate,No,Dev,9,6,1
41906,>35,Other,Yes,Dev,25,23,1
41907,>35,Master,No,Dev,35,30,1
41908,<35,Other,No,Dev,13,11,1
41909,<35,Other,No,Dev,2,2,0
41910,<35,Undergraduate,No,Dev,8,1,1
41911,<35,Undergraduate,Yes,Dev,22,12,1
41912,<35,Undergraduate,Yes,Dev,10,8,1
41913,<35,Undergraduate,No,Dev,9,2,1
41914,<35,Other,Yes,Dev,8,6,0
41915,<35,Undergraduate,Yes,Dev,7,6,1
41916,<35,Other,Yes,Dev,12,3,0
41917,<35,Master,Yes,Dev,8,1,0
41918,<35,Undergraduate,No,Dev,3,2,0
41919,<35,Undergraduate,No,Dev,7,7,1
41920,<35,PhD,No,Dev,9,Less than 1 year,1
41921,<35,Master,No,Dev,6,3,1
41922,<35,Other,No,Dev,1,1,0
41923,<35,Undergraduate,No,Dev,15,8,0
41924,<35,Undergraduate,Yes,Dev,8,2,1
41925,<35,Undergraduate,No,Dev,3,2,0
41926,>35,Master,No,NotDev,36,20,1
41927,<35,Other,No,Dev,7,5,1
41928,<35,Other,No,Dev,9,4,0
41929,<35,Other,No,Dev,18,11,1
41930,<35,Undergraduate,No,Dev,5,1,0
41931,<35,Other,No,Dev,10,8,1
41932,>35,PhD,Yes,Dev,37,23,1
41933,>35,Other,No,Dev,45,39,1
41934,>35,Other,No,NotDev,17,14,1
41935,>35,Undergraduate,Yes,NotDev,19,17,1
41936,<35,Undergraduate,No,Dev,4,Less than 1 year,0
41937,<35,Other,No,Dev,7,6,0
41938,<35,Undergraduate,No,Dev,9,5,0
41939,<35,Undergraduate,Yes,Dev,12,4,1
41940,<35,Undergraduate,No,Dev,11,3,1
41941,<35,Other,Yes,Dev,5,1,0
41942,>35,Master,No,Dev,25,19,1
41943,>35,Undergraduate,No,Dev,21,15,1
41944,>35,Other,No,NotDev,2,2,0
41945,>35,PhD,No,NotDev,20,16,1
41946,<35,Undergraduate,No,Dev,8,5,0
41947,<35,Undergraduate,No,Dev,15,1,1
41948,>35,Undergraduate,No,Dev,25,11,1
41949,>35,Undergraduate,No,Dev,39,18,1
41950,>35,Master,No,Dev,15,10,1
41951,<35,Other,No,Dev,6,4,1
41952,<35,Other,No,Dev,3,Less than 1 year,0
41953,>35,Undergraduate,No,Dev,25,25,1
41954,<35,Undergraduate,No,Dev,10,3,0
41955,<35,Undergraduate,No,Dev,3,1,0
41956,>35,Undergraduate,No,Dev,32,25,1
41957,>35,PhD,No,NotDev,9,5,0
41958,<35,Undergraduate,No,Dev,7,7,0
41959,<35,Other,No,Dev,10,6,0
41960,<35,Undergraduate,No,Dev,4,4,0
41961,>35,Master,No,Dev,9,5,0
41962,<35,Undergraduate,No,Dev,1,Less than 1 year,0
41963,<35,Master,No,Dev,2,Less than 1 year,0
41964,<35,Undergraduate,No,Dev,7,3,0
41965,<35,Undergraduate,No,Dev,7,6,0
41966,<35,Undergraduate,No,Dev,20,11,1
41967,<35,Undergraduate,No,Dev,7,3,0
41968,>35,Other,Yes,Dev,22,20,1
